Year,GeoAreaName,Name of international institution,Value
2010,Armenia,UNGA,0.5208
2017,Türkiye,WTO,0.6098
2017,Türkiye,UNGA,0.5181
2018,Türkiye,ADB,0.5701
2018,Türkiye,AFDB,0.3697
2018,Türkiye,FSB,3.5088
2018,Türkiye,ECOSOC,1.8519
2018,Türkiye,IFC,0.6131
2018,Türkiye,IMF,0.955
2018,Türkiye,WTO,0.6098
2018,Türkiye,UNGA,0.5181
2018,Türkiye,IBRD,1.0929
2015,Armenia,IFC,0.06669
2015,Armenia,IMF,0.0658
2015,Armenia,UNGA,0.5181
2015,Armenia,IBRD,0.0809
2015,Armenia,ADB,0.537
2015,Armenia,WTO,0.625
2016,Armenia,IBRD,0.08
2016,Armenia,IFC,0.06669
2016,Armenia,IMF,0.055
2016,Armenia,WTO,0.6173
2016,Armenia,ADB,0.537
2019,Türkiye,WTO,0.6098
2019,Türkiye,ADB,0.56572
2019,Türkiye,IBRD,1.073
2019,Türkiye,IFC,0.6088
2019,Türkiye,IMF,0.95498
2019,Türkiye,ECOSOC,1.85185
2019,Türkiye,FSB,3.5088
2019,Türkiye,UNGA,0.5181
2019,Türkiye,AFDB,0.39913
2020,Türkiye,ADB,0.566
2020,Türkiye,WTO,0.60976
2020,Slovakia,UNGA,0.5181
2020,Slovakia,IBRD,0.20177
2021,Slovakia,UNGA,0.51813
2021,Slovakia,WTO,0.60976
2021,Slovakia,IMF,0.22756
2021,Slovakia,IFC,0.19933
2021,Slovakia,IBRD,0.20092
2000,Slovenia,UNGA,0.5291
2000,Slovenia,IMF,0.1199
2000,Slovenia,IFC,0.0764
2000,Slovenia,WTO,0.7143
2000,Slovenia,IBRD,0.0939
2000,Slovenia,IADB,0.031
2005,Slovenia,IADB,0.031
2005,Slovenia,IBRD,0.0934
2005,Slovenia,WTO,0.6711
2005,Slovenia,IFC,0.0762
2005,Slovenia,IMF,0.118
2005,Slovenia,UNGA,0.5236
2010,Slovenia,IBRD,0.0932
2010,Slovenia,UNGA,0.5208
2010,Slovenia,IMF,0.1159
2010,Slovenia,IFC,0.076
2010,Slovenia,IADB,0.031
2010,Slovenia,WTO,0.6536
2015,Slovenia,IMF,0.1384
2015,Slovenia,IFC,0.08851
2015,Slovenia,IBRD,0.1027
2015,Slovenia,UNGA,0.5181
2015,Slovenia,IADB,0.031
2015,Slovenia,WTO,0.625
2016,Slovenia,IBRD,0.1
2020,Türkiye,FSB,3.50877
2020,Türkiye,UNGA,0.5181
2020,Türkiye,ECOSOC,1.85185
2020,Türkiye,IBRD,1.04386
2020,Türkiye,IFC,0.61281
2020,Türkiye,IMF,0.95449
2021,Türkiye,FSB,3.44827586206897
2021,Türkiye,WTO,0.60976
2021,Türkiye,IMF,0.95329
2021,Türkiye,IFC,0.57556
2021,Türkiye,IBRD,1.13535160062463
2016,Slovenia,IFC,0.08851
2016,Slovenia,IMF,0.147
2016,Slovenia,WTO,0.6173
2016,Slovenia,UNGA,0.5181
2016,Slovenia,IADB,0.031
2017,Slovenia,IFC,0.08851
2017,Slovenia,IBRD,0.1018
2017,Slovenia,IADB,0.031
2017,Slovenia,UNGA,0.5181
2017,Slovenia,WTO,0.6098
2017,Slovenia,IMF,0.1457
2021,Türkiye,UNGA,0.51813
2000,Turkmenistan,ADB,0.545
2000,Turkmenistan,IBRD,0.0482
2000,Turkmenistan,UNGA,0.5291
2000,Turkmenistan,IMF,0.0468
2000,Turkmenistan,IFC,0.0442
2005,Turkmenistan,IFC,0.044
2005,Turkmenistan,IMF,0.0461
2005,Turkmenistan,UNGA,0.5236
2005,Turkmenistan,ADB,0.517
2005,Turkmenistan,IBRD,0.0479
2018,Slovenia,IMF,0.1457
2018,Slovenia,IFC,0.0885
2018,Slovenia,IBRD,0.1002
2018,Slovenia,WTO,0.6098
2018,Slovenia,IADB,0.031
2018,Slovenia,UNGA,0.5181
2019,Slovenia,IADB,0.031
2019,Slovenia,WTO,0.6098
2019,Slovenia,UNGA,0.5181
2019,Slovenia,IBRD,0.1016
2019,Slovenia,IMF,0.14568
2010,Turkmenistan,UNGA,0.5208
2010,Turkmenistan,IMF,0.0453
2010,Turkmenistan,IFC,0.0439
2010,Turkmenistan,ADB,0.529
2010,Turkmenistan,IBRD,0.0479
2015,Turkmenistan,IMF,0.0591
2015,Turkmenistan,IFC,0.05999
2015,Turkmenistan,IBRD,0.0532
2015,Turkmenistan,UNGA,0.5181
2015,Turkmenistan,ADB,0.501
2019,Slovenia,IFC,0.0878
2020,Slovenia,IBRD,0.10215
2020,Slovenia,IFC,0.08833
2020,Slovenia,IMF,0.14562
2020,Slovenia,WTO,0.60976
2020,Slovenia,UNGA,0.5181
2021,Slovenia,UNGA,0.51813
2021,Slovenia,WTO,0.60976
2021,Slovenia,IMF,0.14532
2021,Slovenia,IFC,0.09067
2021,Slovenia,IBRD,0.10198
2015,Turkmenistan,ECOSOC,1.8519
2016,Turkmenistan,UNGA,0.5181
2016,Turkmenistan,ADB,0.501
2016,Turkmenistan,IBRD,0.05
2016,Turkmenistan,IFC,0.05999
2016,Turkmenistan,IMF,0.077
2017,Turkmenistan,IMF,0.0765
2017,Turkmenistan,IFC,0.05999
2017,Turkmenistan,IBRD,0.0559
2017,Turkmenistan,ADB,0.501
2017,Turkmenistan,UNGA,0.5181
2016,Armenia,UNGA,0.5181
2017,Armenia,IBRD,0.0991
2017,Armenia,UNGA,0.5181
2017,Armenia,ADB,0.537
2017,Armenia,WTO,0.6098
2017,Armenia,IMF,0.0547
2017,Armenia,IFC,0.06669
2018,Armenia,IMF,0.0547
2018,Armenia,IFC,0.0667
2018,Armenia,WTO,0.6098
2018,Armenia,UNGA,0.5181
2018,Turkmenistan,ADB,0.5006
2018,Turkmenistan,UNGA,0.5181
2018,Turkmenistan,IBRD,0.0554
2018,Turkmenistan,IMF,0.0765
2018,Turkmenistan,IFC,0.06
2019,Turkmenistan,ECOSOC,1.85185
2019,Turkmenistan,UNGA,0.5181
2019,Turkmenistan,IMF,0.07654
2019,Turkmenistan,IFC,0.0594
2019,Turkmenistan,IBRD,0.0549
2019,Turkmenistan,ADB,0.49619
2020,Turkmenistan,UNGA,0.5181
2020,Turkmenistan,ECOSOC,1.85185
2020,Turkmenistan,ADB,0.496
2020,Turkmenistan,IBRD,0.05416
2020,Turkmenistan,IMF,0.07651
2020,Turkmenistan,IFC,0.05981
2021,Turkmenistan,IFC,0.0579
2021,Turkmenistan,IBRD,0.05326
2021,Turkmenistan,IMF,0.07629
2000,Spain,UNGA,0.5291
2000,Spain,IMF,1.4359
2000,Spain,IFC,1.5525
2000,Spain,WTO,0.7143
2000,Spain,IADB,1.896
2000,Spain,IBRD,1.4871
2000,Spain,ADB,0.616
2000,Spain,AFDB,0.408
2005,Spain,IBRD,1.7451
2005,Spain,WTO,0.6711
2005,Spain,ECOSOC,1.8519
2018,Armenia,ADB,0.5367
2018,Armenia,IBRD,0.0976
2019,Armenia,IMF,0.05471
2019,Armenia,IBRD,0.0964
2019,Armenia,WTO,0.6098
2019,Armenia,ADB,0.53226
2019,Armenia,UNGA,0.5181
2019,Armenia,ECOSOC,1.85185
2019,Armenia,IFC,0.0661
2020,Armenia,IFC,0.06651
2020,Armenia,WTO,0.60976
2021,Turkmenistan,UNGA,0.51813
2021,Turkmenistan,ECOSOC,1.85185
2000,Ukraine,IBRD,0.6932
2000,Ukraine,UNSC,6.6667
2000,Ukraine,IMF,0.6526
2000,Ukraine,UNGA,0.5291
2000,Ukraine,IFC,0.3814
2005,Ukraine,IFC,0.405
2005,Ukraine,UNGA,0.5236
2005,Ukraine,IMF,0.6422
2005,Ukraine,IBRD,0.6893
2005,Spain,AFDB,1.07
2005,Spain,IFC,1.5478
2005,Spain,UNGA,0.5236
2005,Spain,ADB,0.587
2005,Spain,IADB,1.896
2005,Spain,IMF,1.4131
2010,Spain,WTO,0.6536
2010,Spain,FSB,3.8462
2010,Spain,IBRD,1.7423
2010,Spain,UNGA,0.5208
2010,Spain,IMF,1.388
2010,Ukraine,IFC,0.404
2010,Ukraine,ECOSOC,1.8519
2010,Ukraine,IBRD,0.6882
2010,Ukraine,UNGA,0.5208
2010,Ukraine,IMF,0.6308
2010,Ukraine,WTO,0.6536
2015,Ukraine,WTO,0.625
2015,Ukraine,IFC,0.40407
2015,Ukraine,IMF,0.5736
2015,Ukraine,IBRD,0.5242
2015,Ukraine,UNGA,0.5181
2010,Spain,AFDB,1.049
2010,Spain,IFC,1.5436
2010,Spain,IADB,1.896
2010,Spain,ADB,0.608
2014,Spain,AFDB,1.088
2015,Spain,AFDB,1.08
2015,Spain,WTO,0.625
2015,Spain,IMF,1.6255
2015,Spain,IFC,1.39289
2015,Spain,UNGA,0.5181
2015,Spain,IBRD,2.0197
2016,Ukraine,UNSC,6.6667
2016,Ukraine,UNGA,0.5181
2016,Ukraine,IFC,0.40407
2016,Ukraine,IBRD,0.5
2016,Ukraine,WTO,0.6173
2016,Ukraine,IMF,0.432
2017,Ukraine,IFC,0.40407
2017,Ukraine,UNSC,6.6667
2017,Ukraine,UNGA,0.5181
2017,Ukraine,WTO,0.6098
2017,Ukraine,IMF,0.429
2020,Armenia,ECOSOC,1.85185
2020,Armenia,UNGA,0.5181
2020,Armenia,ADB,0.532
2020,Armenia,IBRD,0.09448
2020,Armenia,IMF,0.0547
2021,Armenia,IBRD,0.09665
2021,Armenia,UNGA,0.51813
2021,Armenia,IMF,0.0545
2021,Armenia,WTO,0.60976
2021,Armenia,ECOSOC,1.85185
2015,Spain,FSB,3.5088
2015,Spain,UNSC,6.6667
2015,Spain,ADB,0.571
2015,Spain,IADB,1.956
2016,Spain,ADB,0.571
2016,Spain,UNSC,6.6667
2016,Spain,FSB,3.5088
2016,Spain,IFC,1.39289
2016,Spain,IBRD,1.94
2016,Spain,AFDB,1.074
2016,Spain,WTO,0.6173
2017,Ukraine,IBRD,0.4944
2018,Ukraine,WTO,0.6098
2018,Ukraine,UNGA,0.5181
2018,Ukraine,IMF,0.429
2018,Ukraine,IFC,0.4041
2018,Ukraine,IBRD,0.6063
2019,Ukraine,UNGA,0.5181
2019,Ukraine,IBRD,0.5955
2019,Ukraine,IMF,0.42895
2019,Ukraine,IFC,0.4012
2016,Spain,IADB,1.956
2016,Spain,UNGA,0.5181
2016,Spain,IMF,1.94
2017,Spain,UNGA,0.5181
2017,Spain,IADB,1.956
2017,Spain,IMF,1.9246
2017,Spain,IBRD,1.9003
2017,Spain,IFC,1.39289
2017,Spain,FSB,3.5088
2017,Spain,ADB,0.571
2017,Spain,AFDB,1.074
2019,Ukraine,WTO,0.6098
2019,Ukraine,ECOSOC,1.85185
2020,Ukraine,UNGA,0.5181
2020,Ukraine,ECOSOC,1.85185
2020,Ukraine,WTO,0.60976
2020,Ukraine,IBRD,0.57967
2020,Ukraine,IFC,0.40386
2020,Ukraine,IMF,0.42874
2021,Ukraine,IMF,0.42812
2021,Ukraine,IFC,0.37996
2021,Ukraine,IBRD,0.55967
2017,Spain,WTO,0.6098
2018,Spain,UNGA,0.5181
2018,Spain,IADB,1.965
2018,Spain,ADB,0.5701
2018,Spain,WTO,0.6098
2018,Spain,AFDB,1.0731
2018,Spain,FSB,3.5088
2018,Spain,ECOSOC,1.8519
2018,Spain,IMF,1.9242
2018,Spain,IFC,1.3929
2018,Spain,IBRD,1.8608
2021,Ukraine,WTO,0.60976
2021,Ukraine,UNGA,0.51813
2021,Ukraine,ECOSOC,1.85185
2000,North Macedonia,IBRD,0.0421
2000,North Macedonia,IFC,0.0239
2000,North Macedonia,IMF,0.0439
2000,North Macedonia,UNGA,0.5291
2005,North Macedonia,IBRD,0.0418
2005,North Macedonia,UNGA,0.5236
2005,North Macedonia,IMF,0.0432
2019,Spain,IMF,1.92423
2019,Spain,UNGA,0.5181
2019,Spain,ECOSOC,1.85185
2019,Spain,FSB,3.5088
2019,Spain,AFDB,1.07151
2019,Spain,WTO,0.6098
2019,Spain,ADB,0.56572
2019,Spain,IBRD,1.8266
2019,Spain,IFC,1.3835
2019,Spain,IADB,1.965
2020,Spain,IFC,1.39259
2005,North Macedonia,IFC,0.0326
2005,North Macedonia,WTO,0.6711
2010,North Macedonia,IBRD,0.0418
2010,North Macedonia,IFC,0.0326
2010,North Macedonia,WTO,0.6536
2010,North Macedonia,IMF,0.0424
2010,North Macedonia,UNGA,0.5208
2015,North Macedonia,UNGA,0.5181
2015,North Macedonia,IBRD,0.0488
2015,North Macedonia,IFC,0.04991
2020,Spain,IMF,1.92322
2020,Spain,ADB,0.566
2020,Spain,WTO,0.60976
2020,Spain,FSB,3.50877
2020,Spain,UNGA,0.5181
2020,Spain,ECOSOC,1.85185
2020,Spain,IBRD,1.88113
2021,Spain,IMF,1.92093937812628
2021,Spain,IBRD,1.94496632832325
2021,Spain,IFC,1.49525059096528
2021,Spain,UNGA,0.51813
2015,North Macedonia,IMF,0.0566
2015,North Macedonia,WTO,0.625
2016,North Macedonia,IBRD,0.05
2016,North Macedonia,UNGA,0.5181
2016,North Macedonia,WTO,0.6173
2016,North Macedonia,IMF,0.057
2016,North Macedonia,IFC,0.04991
2017,North Macedonia,UNGA,0.5181
2017,North Macedonia,IBRD,0.0475
2017,North Macedonia,IFC,0.04991
2017,North Macedonia,IMF,0.057
2017,North Macedonia,WTO,0.6098
2018,North Macedonia,WTO,0.6098
2018,North Macedonia,IFC,0.0499
2018,North Macedonia,IBRD,0.0518
2018,North Macedonia,IMF,0.057
2018,North Macedonia,UNGA,0.5181
2019,North Macedonia,IBRD,0.0514
2019,North Macedonia,IMF,0.057
2019,North Macedonia,IFC,0.0494
2019,North Macedonia,WTO,0.6098
2019,North Macedonia,UNGA,0.5181
2020,North Macedonia,WTO,0.60976
2020,North Macedonia,IFC,0.04972
2020,North Macedonia,IMF,0.05699
2020,North Macedonia,IBRD,0.05171
2020,North Macedonia,UNGA,0.5181
2021,North Macedonia,UNGA,0.51813
2021,North Macedonia,IMF,0.05679
2021,North Macedonia,IBRD,0.05185
2021,North Macedonia,IFC,0.05124
2021,Armenia,IFC,0.06417
2000,Belgium,UNGA,0.5291
2000,Belgium,ECOSOC,1.8519
2000,Belgium,ADB,0.616
2000,Belgium,AFDB,0.444
2000,Belgium,IADB,0.329
2000,Belgium,WTO,0.7143
2000,Belgium,IFC,2.1182
2000,Belgium,IMF,2.1629
2000,Belgium,IBRD,1.8162
2005,Belgium,IMF,2.1285
2005,Belgium,IFC,2.1118
2005,Belgium,IADB,0.329
2005,Belgium,IBRD,1.806
2005,Belgium,AFDB,0.658
2005,Belgium,ADB,0.587
2005,Belgium,WTO,0.6711
2005,Belgium,ECOSOC,1.8519
2005,Belgium,UNGA,0.5236
2010,Belgium,IBRD,1.8031
2010,Belgium,ECOSOC,1.8519
2010,Belgium,ADB,0.608
2010,Belgium,WTO,0.6536
2010,Belgium,AFDB,0.647
2010,Belgium,IMF,2.0908
2010,Belgium,IFC,2.1061
2010,Belgium,IADB,0.329
2010,Belgium,UNGA,0.5208
2014,Belgium,AFDB,0.647
2015,Belgium,ADB,0.571
2015,Belgium,WTO,0.625
2015,Belgium,IADB,0.329
2021,North Macedonia,WTO,0.60976
2000,Uzbekistan,ADB,0.888
2000,Uzbekistan,IBRD,0.1704
2000,Uzbekistan,IFC,0.1717
2000,Uzbekistan,IMF,0.1404
2000,Uzbekistan,UNGA,0.5291
2005,Uzbekistan,IMF,0.1382
2005,Uzbekistan,UNGA,0.5236
2005,Uzbekistan,IFC,0.1712
2005,Uzbekistan,IBRD,0.1695
2005,Uzbekistan,ADB,0.856
2010,Uzbekistan,IBRD,0.1692
2010,Uzbekistan,UNGA,0.5208
2010,Uzbekistan,ADB,0.91
2010,Uzbekistan,IFC,0.1707
2010,Uzbekistan,IMF,0.1357
2015,Uzbekistan,IBRD,0.1419
2015,Uzbekistan,IMF,0.1386
2015,Uzbekistan,IFC,0.17272
2015,Uzbekistan,ADB,0.838
2015,Uzbekistan,UNGA,0.5181
2016,Uzbekistan,ADB,0.837
2015,Belgium,UNGA,0.5181
2015,Belgium,IBRD,1.6435
2015,Belgium,AFDB,0.64
2015,Belgium,IFC,1.89284
2015,Belgium,IMF,1.8563
2016,Belgium,UNGA,0.5181
2016,Belgium,IADB,0.329
2016,Belgium,ECOSOC,1.8519
2016,Belgium,ADB,0.571
2016,Belgium,WTO,0.6173
2016,Belgium,AFDB,0.6452
2016,Belgium,IBRD,1.64
2016,Belgium,IMF,1.314
2016,Belgium,IFC,1.89284
2017,Belgium,IMF,1.3035
2017,Belgium,IFC,1.89284
2017,Belgium,IBRD,1.6144
2017,Belgium,WTO,0.6098
2017,Belgium,AFDB,0.6452
2017,Belgium,ADB,0.571
2017,Belgium,ECOSOC,1.85185185185185
2017,Belgium,UNGA,0.5181
2017,Belgium,IADB,0.329
2018,Belgium,AFDB,0.6508
2018,Belgium,IFC,1.8928
2018,Belgium,IBRD,1.581
2018,Belgium,IMF,1.3032
2018,Belgium,UNGA,0.5181
2018,Belgium,ADB,0.5701
2018,Belgium,IADB,0.329
2018,Belgium,ECOSOC,1.8519
2018,Belgium,WTO,0.6098
2019,Belgium,IBRD,1.552
2016,Uzbekistan,UNGA,0.5181
2016,Uzbekistan,IMF,0.14
2016,Uzbekistan,IFC,0.17272
2016,Uzbekistan,IBRD,0.14
2017,Uzbekistan,IBRD,0.1456
2017,Uzbekistan,IMF,0.1387
2017,Uzbekistan,ADB,0.837
2017,Uzbekistan,UNGA,0.5181
2017,Uzbekistan,IFC,0.17272
2018,Uzbekistan,UNGA,0.5181
2018,Uzbekistan,ADB,0.8362
2018,Uzbekistan,IFC,0.1727
2018,Uzbekistan,IMF,0.1387
2018,Uzbekistan,IBRD,0.1735
2019,Uzbekistan,IBRD,0.1709
2019,Uzbekistan,IMF,0.13866
2019,Uzbekistan,IFC,0.1714
2019,Uzbekistan,ADB,0.83177
2019,Uzbekistan,UNGA,0.5181
2020,Uzbekistan,UNGA,0.5181
2019,Belgium,IMF,1.3032
2019,Belgium,IFC,1.8802
2019,Belgium,AFDB,0.65308
2019,Belgium,UNSC,6.6667
2019,Belgium,ADB,0.56572
2019,Belgium,WTO,0.6098
2019,Belgium,IADB,0.329
2019,Belgium,UNGA,0.5181
2020,Belgium,UNSC,6.667
2020,Belgium,UNGA,0.5181
2020,Belgium,WTO,0.60976
2020,Belgium,IFC,1.89249
2020,Belgium,IBRD,1.50952
2020,Belgium,IMF,1.30252
2020,Belgium,ADB,0.566
2021,Belgium,IBRD,1.50043309584228
2021,Belgium,IMF,1.30093076689557
2021,Belgium,UNGA,0.51813
2021,Belgium,IFC,1.8723524032588
2021,Belgium,WTO,0.60976
2020,Uzbekistan,ADB,0.832
2020,Uzbekistan,IBRD,0.16688
2020,Uzbekistan,IFC,0.17253
2020,Uzbekistan,IMF,0.13861
2021,Uzbekistan,IBRD,0.16188
2021,Uzbekistan,IMF,0.13832
2021,Uzbekistan,IFC,0.16342
2021,Uzbekistan,UNGA,0.51813
2021,Spain,FSB,3.44827586206897
2021,Spain,WTO,0.60976
2019,Kosovo,IFC,0.083
2020,Kosovo,IFC,0.08351
2020,Kosovo,IBRD,0.07928
2020,Kosovo,IMF,0.04553
2021,Kosovo,IFC,0.08009
2021,Kosovo,IFC,0.08009
